full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,target,source
Mana dimana kemana refundnya~ Ternyata refundnya masih ditahan mecima~ @mecimapro (bernyanyi dengan nada riang) #JYP_CHOOSE_BETTER_PROMOTER #INAMyDay_Demands_Better_Promoter,1.9123576816016E+018,2025-04-16 04:09:35+00:00,@miiyuss,1.22631925597031E+018,in,,0,0,15,12,https://x.com/miiyuss/status/1912357681601605905,['mecimapro'],1,mecimapro,@miiyuss
Ayo kakak @mecimapro untuk tiket mcp member &amp; mecimashop : 14 April 2025 : (belum ada yang menerima refund) 15 April 2025 : (belum ada yang menerima refund) 16 April 2025 : ⏳ 17 April 2025 : 18 April 2025 : #KawalRefundMecima #MyDayTagihMecima #MecimaRefundSekarang https://t.co/93zHKXDpqd,1.91238048979055E+018,2025-04-16 05:40:13+00:00,@naayaana_a,61451037,in,,10,7,366,487,https://x.com/naayaana_a/status/1912380489790550133,['mecimapro'],1,mecimapro,@naayaana_a
jangan lupa refund day6 @mecimapro,1.9124028305663E+018,2025-04-16 07:09:00+00:00,@riyanantsya,1.01463926287088E+018,in,,0,1,0,0,https://x.com/riyanantsya/status/1912402830566305879,['mecimapro'],1,mecimapro,@riyanantsya
demi Allah ga munak aku masih pengen nonton day6 walopun ga punya tiket (karna udah refund) jadi mungkin beli wts or ots nanti cepet refund itu yang mecimashop wooii lama bener @mecimapro,1.91244790936439E+018,2025-04-16 10:08:07+00:00,@pipon2020,1.3026112876087E+018,in,,0,0,0,0,https://x.com/pipon2020/status/1912447909364396391,['mecimapro'],1,mecimapro,@pipon2020
@wonpilfancc @mecimapro Ini sih bisa buat ngundang day6 nya langsung gak perlu pake promotor ,1.91245168196894E+018,2025-04-16 10:23:07+00:00,@babangCY,556565908,in,,0,0,0,0,https://x.com/babangCY/status/1912451681968947204,"['wonpilfancc', 'mecimapro']",2,wonpilfancc,@babangCY
@gloryyyaaaa Halo! Refund konser DAY6 oleh MECIMAPRO masih diproses sesuai jadwal 14-18 April 2025. Hingga 16 April belum ada laporan dana masuk mungkin karena volume permintaan tinggi atau kendala administrasi. Proses ini diawasi BPKN dan refund diharapkan selesai 18 April. Sabun ya ,1.91251409133759E+018,2025-04-16 14:31:06+00:00,@grok,1.72066518318892E+018,in,,0,0,0,0,https://x.com/grok/status/1912514091337592919,['gloryyyaaaa'],1,gloryyyaaaa,@grok
@mecimapro nanti pas day6 konser yang gray/green boleh bawa tiker gak??? biar sekalian piknik,1.91264477876576E+018,2025-04-16 23:10:25+00:00,@inyoblingbling,1.73676362987651E+018,in,,0,1,0,0,https://x.com/inyoblingbling/status/1912644778765767118,['mecimapro'],1,mecimapro,@inyoblingbling
@cherriematcha_ Ya gapapa sih. Aku ikhlas Day6 nggak datang ke indo lagi daripada dibawa sama @mecimapro tolol. Toh hemat uang juga nggak ikhlas aku kasih makan kru mecima. ,1.91267537075248E+018,2025-04-17 01:11:58+00:00,@youngpilia,1.24023049235755E+018,in,,0,0,0,5,https://x.com/youngpilia/status/1912675370752487682,"['cherriematcha_', 'mecimapro']",2,cherriematcha_,@youngpilia
@mecimapro sadar gak sih telat refund kaya gini bukan cuman ngerugiin yang pengen refund tapi yang tetep lanjut juga? Ini udah H-16 dan sekarang aku bingung antara seneng akhirnya ngonser DAY6 untuk pertama kalinya tp aku juga ikutan worry sama proses refund yang belum jalan.,1.91269356711145E+018,2025-04-17 02:24:17+00:00,@pudingcklt__,1.22310999533347E+018,in,,2,0,12,23,https://x.com/pudingcklt__/status/1912693567111459048,['mecimapro'],1,mecimapro,@pudingcklt__
Kalau besok blm ke refund dan gua udah males banget nonton konser Day6 FY itu. Hangus2 dah itu uang. Berarti kita bisa nuntut Lo dong dengan segala kerugian itu? Siap2 deh lo @mecimapro di pengadilan,1.9126967547993E+018,2025-04-17 02:36:57+00:00,@habitwelve,1.3137265391801E+018,in,,0,1,0,0,https://x.com/habitwelve/status/1912696754799300915,['mecimapro'],1,mecimapro,@habitwelve
INFO PENTING ‼️‼️ 1. Refund @mecimapro baru dimulai tanggal 17 April ada kemungkinan delay sampe senin - selasa 21-22 april. karena besok tanggal merah 2. Yang baru dapet refund itu kebanyakan pengguna mcp yang general sales banyak yang belum. next..,1.91277996121305E+018,2025-04-17 08:07:35+00:00,@asaenamif,1.49802834996874E+018,in,,24,3,260,519,https://x.com/asaenamif/status/1912779961213059360,['mecimapro'],1,mecimapro,@asaenamif
Hei.. My Day ada yang pengembalian dananya (refund) sudah mendarat manis di rekening hari ini? Per tanggal 17 April 2025 beberapa My Day sudah mulai terima refund dari MECIMAPRO! Buat kamu yang sudah terima refund dan sebelumnya sudah isi form Kawal Refund Mecima jangan lupa,1.91279163935945E+018,2025-04-17 08:53:59+00:00,@mydayberserikat,1.70958071343421E+018,in,,29,0,338,374,https://x.com/mydayberserikat/status/1912791639359451383,[],0,,@mydayberserikat
Good thing w ga jadi beli tiket day6. Awalnya excited pas mereka mau ke sini pas liat promotornya siapa langsung mengurungkan niat jajan wkwkwk. I dodge a bullet for sure. Track record lo jelek @mecimapro,1.91282688141553E+018,2025-04-17 11:14:01+00:00,@keyboems,7.4737609286071E+017,in,,0,0,0,0,https://x.com/keyboems/status/1912826881415537088,['mecimapro'],1,mecimapro,@keyboems
Besok terakhir refund sesuai pernyataan lo yg berikan pake alesan lain teller libur dan tanggal merah awas aje Kita gebuk di tempat. @mecimapro,1.91287306039657E+018,2025-04-17 14:17:31+00:00,@LiterallyHy,1.49904162083814E+018,in,,0,0,1,9,https://x.com/LiterallyHy/status/1912873060396573003,['mecimapro'],1,mecimapro,@LiterallyHy
Hari ini 18 April 2025 gw belum terima refund dari kalian @mecimapro pdhl jelas tertulis kalo 18 april itu batas akhir. Gw ga terima alasan bank tutup/hari libur atau apalah itu krna lu sendiri yg kasih tenggat waktu. Utk kesekian kalinya kalian menyalahi statement kalian https://t.co/H4kguXWGXj,1.91316537296416E+018,2025-04-18 09:39:04+00:00,@auliarossari,2611783286,in,,50,6,540,953,https://x.com/auliarossari/status/1913165372964167703,['mecimapro'],1,mecimapro,@auliarossari
semangat temen temen myday yg nunggu refund dari si @mecimapro (tdk pro) yg belum kunjung selesai itu till we meet again day6,1.91322246999507E+018,2025-04-18 13:25:57+00:00,@nananddz,1.22612456542157E+018,in,,0,1,0,0,https://x.com/nananddz/status/1913222469995073893,['mecimapro'],1,mecimapro,@nananddz
Halo adakah yg sudah direfund @mecimapro dan adakah yg sampe skrg belum direfund buat day6??,1.9134123648983E+018,2025-04-19 02:00:31+00:00,@pinkbloodibaa,459265114,in,,0,0,0,0,https://x.com/pinkbloodibaa/status/1913412364898308286,['mecimapro'],1,mecimapro,@pinkbloodibaa
Dear @mecimapro temen2 myday sudah bersabar menunggu sampai dengan tenggat waktu yang dijanjikan yakni 18 April 2025. Namun sampai dengan hari ini tanggal 19 April 2025 ada teman kami yang belum menerima refund. Kami kira tanggal 18 April 2025 refund sudah diselesaikan semua,1.91346215899171E+018,2025-04-19 05:18:23+00:00,@gogumanuna,1.76387330034907E+018,in,,21,1,413,506,https://x.com/gogumanuna/status/1913462158991712631,['mecimapro'],1,mecimapro,@gogumanuna
@mecimapro min gimana cara cek status refund ticket day6? Aku belom terima uang pengembaliannya sampe sekarang.. aku beli tiket dr mechimashop please help!!,1.91346402646366E+018,2025-04-19 05:25:49+00:00,@lilyecl,42021690,in,,0,0,0,0,https://x.com/lilyecl/status/1913464026463662512,['mecimapro'],1,mecimapro,@lilyecl
Apapun akan @mecimapro lakukan kecuali menyelesaikan refund customer tepat waktu ,1.9135132629495E+018,2025-04-19 08:41:27+00:00,@miiyuss,1.22631925597031E+018,in,,0,1,0,1,https://x.com/miiyuss/status/1913513262949503326,['mecimapro'],1,mecimapro,@miiyuss
@rezzm_ @mecimapro Wkwkwk hobinya procrastination,1.91352718381517E+018,2025-04-19 09:36:46+00:00,@miiyuss,1.22631925597031E+018,in,,0,0,0,0,https://x.com/miiyuss/status/1913527183815176493,"['rezzm_', 'mecimapro']",2,rezzm_,@miiyuss
@coppamagz @tiket @mecimapro REFUND DULU WOYYYY malah paid promote anjr #KawalRefundMecimaPro #MECIMA_NOT_PROfessional,1.91353142468849E+018,2025-04-19 09:53:37+00:00,@sungjaedenly,1.23738228764318E+018,in,,0,0,1,0,https://x.com/sungjaedenly/status/1913531424688492585,"['coppamagz', 'tiket', 'mecimapro']",3,coppamagz,@sungjaedenly
@coppamagz akun fokus kokoreaan ga mungkin gatau masalah si penipu @mecimapro tapi tetep ambil paid promotenya. Emang pada doyan makan duit haram dan ga peduli sama orang lain. Cocok udah,1.91354517016067E+018,2025-04-19 10:48:15+00:00,@sungbbean,1.69343746529261E+018,in,,0,0,46,381,https://x.com/sungbbean/status/1913545170160677126,"['coppamagz', 'mecimapro']",2,coppamagz,@sungbbean
Dari beberapa konser yg pernah gw datengin konser day6 ini yg bener2 nguras mental energi duit. Konser juga belom tapi UDAH CAPEK DULUAN grgr kelakuan promotor yang tone deaf @mecimapro,1.91355267206364E+018,2025-04-19 11:18:03+00:00,@sukawonwoo,202959419,in,,0,0,0,0,https://x.com/sukawonwoo/status/1913552672063643668,['mecimapro'],1,mecimapro,@sukawonwoo
@coppamagz @tiket @mecimapro IDIIIIHHH,1.91359581360929E+018,2025-04-19 14:09:29+00:00,@lovelypenbilion,1.19807368455811E+018,in,,0,0,0,1,https://x.com/lovelypenbilion/status/1913595813609292250,"['coppamagz', 'tiket', 'mecimapro']",3,coppamagz,@lovelypenbilion
@mecimapro bisa dong konser day6 udh ga pake pvc lagi..:) kan dah ga covid️,1.91362209598637E+018,2025-04-19 15:53:55+00:00,@_kyeomberry,1.50687111015075E+018,in,,0,0,0,0,https://x.com/_kyeomberry/status/1913622095986376779,['mecimapro'],1,mecimapro,@_kyeomberry
Tante @mecimapro kapan refund tiket day6? Buat keperluan beli sesuatu et dahh,1.91380290065003E+018,2025-04-20 03:52:22+00:00,@inggriid24,1309318922,in,,0,0,0,0,https://x.com/inggriid24/status/1913802900650033239,['mecimapro'],1,mecimapro,@inggriid24
Ya Tuhan semoga saldo 9rb ku berubah jadi 9jt besok @mecimapro buruan yank sebelum kau berurusan sama Tuhanku #KawalRefundMecimaPro #MECIMA_NOT_PROfessional,1.91385093152909E+018,2025-04-20 07:03:14+00:00,@airevsev,1.57369103694098E+018,in,,2,2,95,221,https://x.com/airevsev/status/1913850931529093378,['mecimapro'],1,mecimapro,@airevsev
Bener-bener udah ga habis pikir sama kalian tuh @mecimapro. Paling tidak sudah masuk ke dalam doa 5 kali sehari. Yang kalian dzalimin itu orang-orang yang punya Tuhan. Dan aku yakin Allah punya cara-Nya sendiri buat membalas kalian.,1.91392030765365E+018,2025-04-20 11:38:54+00:00,@miiyuss,1.22631925597031E+018,in,,0,0,6,16,https://x.com/miiyuss/status/1913920307653652666,['mecimapro'],1,mecimapro,@miiyuss
H-13 konser #DAY6_3RD_WORLDTOUR Jakarta. Masih banyak banget PR kamu @mecimapro 1. Utamakan refund yang masih tertunda 2. Penukaran tiket &amp; tnc ya 3. SN yukk segera lah 4. Lokasi jemputan yang hotelnya deket jis (yang udah isi gfrom) 5. Tnc tas yang wajib dibawa,1.91393150107666E+018,2025-04-20 12:23:23+00:00,@keyboardwon94,1.76506792828909E+018,in,,6,0,173,195,https://x.com/keyboardwon94/status/1913931501076664627,['mecimapro'],1,mecimapro,@keyboardwon94
Sudahi gali lobang tutup lobangmu mari bereskan refund dan segala urusan konser day6 yang udah h-13 ini @mecimapro profesional ya kan deadline lu sendiri yang buat hmdeh,1.91395909364102E+018,2025-04-20 14:13:02+00:00,@mrsjopil,1.01238215407496E+018,in,,0,0,0,0,https://x.com/mrsjopil/status/1913959093641023850,['mecimapro'],1,mecimapro,@mrsjopil
dah pagi dah pagi. kapan mau mulai refund lagi? @mecimapro #MECIMA_NOT_PROfessional #KawalRefundMecimaPro,1.91410895000775E+018,2025-04-21 00:08:30+00:00,@miiyuss,1.22631925597031E+018,in,,0,0,5,3,https://x.com/miiyuss/status/1914108950007759229,['mecimapro'],1,mecimapro,@miiyuss
penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu penipu @mecimapro https://t.co/ViaF1Tbe7U,1.91415701656371E+018,2025-04-21 03:19:30+00:00,@tirsmr,135020833,in,,22,4,359,835,https://x.com/tirsmr/status/1914157016563716526,['mecimapro'],1,mecimapro,@tirsmr
dosa besar mecima perihal first-firstan - Day6 first stadium concert ( venuenya pindah ke madya ) - XdinaryHeroes are performing live for the first time in Indonesia! ( padahal pas BTB dia juga yang bawa ) TAUBATAN NASUHA LU MEL @mecimapro,1.91416244427417E+018,2025-04-21 03:41:04+00:00,@sunmoonphile,1.41780220848197E+018,in,,11,2,171,298,https://x.com/sunmoonphile/status/1914162444274176178,['mecimapro'],1,mecimapro,@sunmoonphile
sekarang dia mau ngelak gimana lagi coba dulu alesan lu karna ga bisa bikin panggung dalam 3 hari kan? @mecimapro tai lah lu,1.91429973396491E+018,2025-04-21 12:46:37+00:00,@archerrrie,1.62467380349752E+018,in,,0,0,0,0,https://x.com/archerrrie/status/1914299733964918903,['mecimapro'],1,mecimapro,@archerrrie
Tgl 3 mei semangat ketemu Day6 Tgl 3 mei semangat ketemu melani mau ngantemi kepalanya @mecimapro ,1.91430126685726E+018,2025-04-21 12:52:42+00:00,@WonpilTa,1.17994631970978E+018,in,,0,0,0,1,https://x.com/WonpilTa/status/1914301266857263613,['mecimapro'],1,mecimapro,@WonpilTa
Padahal manusia diciptakan Tuhan dlm bentuk paling sempurna dianugerahi akal dan hati. Kalo kedua hal itu ngga dipake sama kalian @mecimapro trus bedanya dgn binatang apa? Bahkan binatang aja masih punya hati nurani lho,1.91430622471326E+018,2025-04-21 13:12:24+00:00,@miiyuss,1.22631925597031E+018,in,,0,0,3,5,https://x.com/miiyuss/status/1914306224713261186,['mecimapro'],1,mecimapro,@miiyuss
. @mecimapro mending pindahin lagi venue konser DAY6 ke JIS dahhhh sumpahhh komunikasi kalian sama pemerintah daerah gimana dah? heran,1.9143158882849E+018,2025-04-21 13:50:48+00:00,@dazzlingstarksm,1.52799147038045E+018,in,,0,1,0,0,https://x.com/dazzlingstarksm/status/1914315888284909671,['mecimapro'],1,mecimapro,@dazzlingstarksm
Jadi ga sabar besok ada fakta apa lagi Ayo dong bongkar lagi yang banyak ye gak? @mecimapro,1.91431592042158E+018,2025-04-21 13:50:56+00:00,@LiterallyHy,1.49904162083814E+018,in,,0,0,0,0,https://x.com/LiterallyHy/status/1914315920421584920,['mecimapro'],1,mecimapro,@LiterallyHy
kata gua balikin day6 aja ke jis @mecimapro contact jakpronya,1.91432383522841E+018,2025-04-21 14:22:23+00:00,@gyeouriga,1.81030411005659E+018,in,,0,0,0,0,https://x.com/gyeouriga/status/1914323835228414319,['mecimapro'],1,mecimapro,@gyeouriga
raja iblis juga takut sama lu dan 6 antek antek lu @mecimapro,1.91432646781266E+018,2025-04-21 14:32:51+00:00,@archerrrie,1.62467380349752E+018,in,,0,0,0,0,https://x.com/archerrrie/status/1914326467812667890,['mecimapro'],1,mecimapro,@archerrrie
biasanya member day6 tuh nyampe ke ina H-3 / H-2 sebelum konser gak sih? kalau sampe hari itu belum refund apa gak makin malu kalian? @mecimapro bayangin deh kalau member atau staff lagi scroll medsos tapi isi fyp nya demo kita #KawalRefundMecima #MECIMA_NOT_PROfessional,1.91449841221881E+018,2025-04-22 01:56:05+00:00,@asaenamif,1.49802834996874E+018,in,,1,3,29,43,https://x.com/asaenamif/status/1914498412218814891,['mecimapro'],1,mecimapro,@asaenamif
Kepada para penggemar Kami memohon maaf atas keterlambatan proses refund untuk konser DAY6 WORLD TOUR IN JAKARTA -Lanjut kasih keterangan kenapa telat -Lanjut umumin range waktu kapan refund dilanjutkan ayo tim PR @mecimapro KERJA ! #MECIMA_NOT_PROfessional #KawalRefundMecima,1.91451685934664E+018,2025-04-22 03:09:23+00:00,@greywinterkwp,520236322,in,,2,1,59,67,https://x.com/greywinterkwp/status/1914516859346649295,['mecimapro'],1,mecimapro,@greywinterkwp
Ini mau direfund kapan sih? Gausah banyak alesan. Tim finance lu kan gak mungkin ngurusin loading barang day6? @mecimapro,1.91453481252813E+018,2025-04-22 04:20:44+00:00,@insilked,8.70701144581955E+017,in,,0,0,0,8,https://x.com/insilked/status/1914534812528132124,['mecimapro'],1,mecimapro,@insilked
Dear @mecimapro boleh tau dong ini konser day6 jadi apa enggak ya? Klo jadi mohon infonya dong kita yg dr luar kota udah beli tiket pesawat booking hotel dan mau ngajuin cuit nih ,1.91466103151282E+018,2025-04-22 12:42:17+00:00,@resski28,1.54275542605523E+018,in,,0,0,0,0,https://x.com/resski28/status/1914661031512826119,['mecimapro'],1,mecimapro,@resski28
Svt kemaren H-3 minggu udah dikasih tau tempat penukaran tiketnya. Lu jadi bawa Day6 gak sih? @mecimapro #KawalRefundMecima #MECIMA_NOT_PROfessional,1.91468330518808E+018,2025-04-22 14:10:47+00:00,@keyboardwon94,1.76506792828909E+018,in,,0,0,6,6,https://x.com/keyboardwon94/status/1914683305188082023,['mecimapro'],1,mecimapro,@keyboardwon94
Mecima ini konser Day6 jd apa engga yh? @mecimapro,1.91468912520009E+018,2025-04-22 14:33:55+00:00,@shuramoroll,1.0067443210249E+018,in,,0,0,0,0,https://x.com/shuramoroll/status/1914689125200093531,['mecimapro'],1,mecimapro,@shuramoroll
Gue udah dititik mimpiin konser Letters With Note nya YoungK tapi yang datang DAY6 BALIKIN DUIT GUE SEKARANG @mecimapro #MECIMA_NOT_PROfessional #KawalRefundMecima,1.91480609177251E+018,2025-04-22 22:18:42+00:00,@day6blueable,1.17665100041058E+018,in,,0,0,2,0,https://x.com/day6blueable/status/1914806091772518586,['mecimapro'],1,mecimapro,@day6blueable
Tolong banget dilanjut proses refund konser DAY6 biar kelar gitu loh urusannya PROnya apa Problematik kah @mecimapro #MECIMANOT_PROfessional #KawalRefundMecima,1.91486020106657E+018,2025-04-23 01:53:42+00:00,@inggriid24,1309318922,in,,0,0,0,0,https://x.com/inggriid24/status/1914860201066582200,['mecimapro'],1,mecimapro,@inggriid24
@ifmataetara @mecimapro mecima belom bayar wifi kak,1.91486107524338E+018,2025-04-23 01:57:11+00:00,@in_done_jia,9.56681722413789E+017,in,,0,0,0,0,https://x.com/in_done_jia/status/1914861075243393471,"['ifmataetara', 'mecimapro']",2,ifmataetara,@in_done_jia
Huhu mending @mecimapro jangan diem aja masalah refund sama kejelasan konser Day6 kasian bgt orang orang nunggu kepastian trus konsernya jd atau enggak klo kemungkinan terburuknya gk jadi ya kita bisa mikir buat refund tiket dan hotel yg udah dipesan emang cari duit gampang,1.91488736556863E+018,2025-04-23 03:41:39+00:00,@resski28,1.54275542605522E+018,in,,0,0,0,0,https://x.com/resski28/status/1914887365568630928,['mecimapro'],1,mecimapro,@resski28
kenapa ya @mecimapro diem aja itu tuh kenapa sih? alasan nya apasih? seriusan ini yang nagih refund udah desperate banget yang mau nonton juga ketar ketir gak ada info apapun. alasan diem nya tuh apasih? sengaja kah? nunggu jyp/studj/day6/bpkn rilis pernyataan kah?,1.91490188526766E+018,2025-04-23 04:39:21+00:00,@asaenamif,1.49802834996874E+018,in,,5,4,108,234,https://x.com/asaenamif/status/1914901885267665040,['mecimapro'],1,mecimapro,@asaenamif
Kasih kejelasan pleaseee @mecimapro Harusnya tuh minggu-minggu ini lagi excited prepare mau ketemu Dowoon sama 3 membee Day6 tapi ahelaaaaaah kenapa sih bikin bad mood terus #KawalRefundMecima #MECIMA_NOT_PROfessional,1.91490494765898E+018,2025-04-23 04:51:31+00:00,@hellojidoo,1.64055077216859E+018,in,,0,0,2,0,https://x.com/hellojidoo/status/1914904947658989628,['mecimapro'],1,mecimapro,@hellojidoo
Selamat siang Bapak/Ibu @BPKN_RI. Saya salah satu customer dari konser DAY6 yang dibawa @mecimapro izin bertanya. Kapan BPKN release statement hasil diskusi bersama MBKT dan promotor? Ini sudah beberapa hari sejak pertemuan tapi sampe sekarang kok belum ada update apapun?,1.91490662227689E+018,2025-04-23 04:58:10+00:00,@pudingcklt__,1.22310999533346E+018,in,,2,3,187,206,https://x.com/pudingcklt__/status/1914906622276890947,"['BPKN_RI', 'mecimapro']",2,BPKN_RI,@pudingcklt__
halooo. bisa tolong ada yang bersuara kenapa pada diem2 aja soal konser day6? 14-18 april udah lewat. h-10 konser buat yang lanjut. tapi gaada sama sekali kejelasan terkait refund atau sn/qn/redemption @mecimapro @BPKN_RI #KawalRefundMecima #MECIMA_NOT_PROfessional,1.91491212243549E+018,2025-04-23 05:20:01+00:00,@lveyss,9.0063126341276E+017,in,,0,1,0,0,https://x.com/lveyss/status/1914912122435493938,"['mecimapro', 'BPKN_RI']",2,mecimapro,@lveyss
