full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target,remove_user,cleaning,case_folding,tokenisasi,normalisasi,negation_converted_text,stopword_removal,stemming,to_sentence,english,polarity,sentiment
@inez09082000 Wkwkwkwk kerja opooo bagi susu sales susu mbg aja ribut terus tuh org LG ribut laut dipagar wapresnya kemana.,1.88e+32,2025-01-29 10:15:38+00:00,fhr050566,1.62e+32,in,Indonesia,0,0,0,0,https://x.com/fhr050566/status/1884545934702649673,inez09082000,1,fhr050566,inez09082000, Wkwkwkwk kerja opooo bagi susu sales susu mbg aja ribut terus tuh org LG ribut laut dipagar wapresnya kemana., Wkwkwkwk kerja opoo bagi susu sales susu mbg aja ribut terus tuh org LG ribut laut dipagar wapresnya kemana , wkwkwkwk kerja opoo bagi susu sales susu mbg aja ribut terus tuh org lg ribut laut dipagar wapresnya kemana ,"['wkwkwkwk', 'kerja', 'opoo', 'bagi', 'susu', 'sales', 'susu', 'mbg', 'aja', 'ribut', 'terus', 'tuh', 'org', 'lg', 'ribut', 'laut', 'dipagar', 'wapresnya', 'kemana']","['wkwkwkwk', 'kerja', 'opoo', 'bagi', 'susu', 'sales', 'susu', 'mbak', 'saja', 'ribut', 'terus', 'tuh', 'orang', 'lagi', 'ribut', 'laut', 'dipagar', 'wapresnya', 'kemana']","['wkwkwkwk', 'kerja', 'opoo', 'bagi', 'susu', 'sales', 'susu', 'mbak', 'saja', 'ribut', 'terus', 'tuh', 'orang', 'lagi', 'ribut', 'laut', 'dipagar', 'wapresnya', 'kemana']","['wkwkwkwk', 'kerja', 'opoo', 'susu', 'sales', 'susu', 'mbak', 'saja', 'ribut', 'orang', 'ribut', 'laut', 'dipagar', 'wapresnya', 'kemana']","['wkwkwkwk', 'kerja', 'opoo', 'susu', 'sales', 'susu', 'mbak', 'saja', 'ribut', 'orang', 'ribut', 'laut', 'pagar', 'wapresnya', 'mana']",wkwkwkwk kerja opoo susu sales susu mbak saja ribut orang ribut laut pagar wapresnya mana,"wkwkwkwk Opoo's work for milk sales milk is just a fuss and it is noisy, where is the vice president",0.0,Negative
@eleanorr234 Kalo pak Prabowo cerdas harusnya program makan siang gratis dia prioritaskan ke daerah² tertinggal terlebih dahulu. Tapi sepertinya org² disekitar dia turut andil utk ngibulin beliau yah emang program beginian emang punya potensi besar sih utk jdi program bancakan.,1.8799999999999997e+31,2025-01-29 10:35:02+00:00,PeeNutzzzzz,1.74e+32,in,Indonesia,0,1,0,0,https://x.com/PeeNutzzzzz/status/1884550814481703160,eleanorr234,1,PeeNutzzzzz,eleanorr234, Kalo pak Prabowo cerdas harusnya program makan siang gratis dia prioritaskan ke daerah² tertinggal terlebih dahulu. Tapi sepertinya org² disekitar dia turut andil utk ngibulin beliau yah emang program beginian emang punya potensi besar sih utk jdi program bancakan., Kalo pak Prabowo cerdas harusnya program makan siang gratis dia prioritaskan ke daerah tertinggal terlebih dahulu Tapi sepertinya org disekitar dia turut andil utk ngibulin beliau yah emang program beginian emang punya potensi besar sih utk jdi program bancakan , kalo pak prabowo cerdas harusnya program makan siang gratis dia prioritaskan ke daerah tertinggal terlebih dahulu tapi sepertinya org disekitar dia turut andil utk ngibulin beliau yah emang program beginian emang punya potensi besar sih utk jdi program bancakan ,"['kalo', 'pak', 'prabowo', 'cerdas', 'harusnya', 'program', 'makan', 'siang', 'gratis', 'dia', 'prioritaskan', 'ke', 'daerah', 'tertinggal', 'terlebih', 'dahulu', 'tapi', 'sepertinya', 'org', 'disekitar', 'dia', 'turut', 'andil', 'utk', 'ngibulin', 'beliau', 'yah', 'emang', 'program', 'beginian', 'emang', 'punya', 'potensi', 'besar', 'sih', 'utk', 'jdi', 'program', 'bancakan']","['kalo', 'pak', 'prabowo', 'cerdas', 'harusnya', 'program', 'makan', 'siang', 'gratis', 'dia', 'prioritaskan', 'ke', 'daerah', 'tertinggal', 'terlebih', 'dahulu', 'tapi', 'sepertinya', 'orang', 'disekitar', 'dia', 'turut', 'andil', 'untuk', 'ngibulin', 'beliau', 'ya', 'memang', 'program', 'beginian', 'memang', 'punya', 'potensi', 'besar', 'sih', 'untuk', 'jadi', 'program', 'bancakan']","['kalo', 'pak', 'prabowo', 'cerdas', 'harusnya', 'program', 'makan', 'siang', 'gratis', 'dia', 'prioritaskan', 'ke', 'daerah', 'tertinggal', 'terlebih', 'dahulu', 'tapi', 'sepertinya', 'orang', 'disekitar', 'dia', 'turut', 'andil', 'untuk', 'ngibulin', 'beliau', 'ya', 'memang', 'program', 'beginian', 'memang', 'punya', 'potensi', 'besar', 'sih', 'untuk', 'jadi', 'program', 'bancakan']","['prabowo', 'cerdas', 'program', 'makan', 'siang', 'gratis', 'prioritaskan', 'daerah', 'tertinggal', 'orang', 'disekitar', 'andil', 'ngibulin', 'beliau', 'program', 'potensi', 'program', 'bancakan']","['prabowo', 'cerdas', 'program', 'makan', 'siang', 'gratis', 'prioritas', 'daerah', 'tinggal', 'orang', 'sekitar', 'andil', 'ngibulin', 'beliau', 'program', 'potensi', 'program', 'bancak']",prabowo cerdas program makan siang gratis prioritas daerah tinggal orang sekitar andil ngibulin beliau program potensi program bancak,"If Pak Prabowo is smart, he should have prioritized the free lunch program to the disadvantaged area first, but it seems like the people around him are contributing to ngibulin him, well, this program really has great potential for a bancakan program to be a bancakan program",0.3107142857142857,Positive
@_gladhys Berarti langkah presiden Prabowo membawa Indonesia masuk ke BRICS berarti sudah benar ya kak Syukurlah semoga nanti Brazil ikut bantu program MBG Anugerah Presiden Prabowo sangat berharga,1.8800000000000005e+46,2025-01-29 11:17:24+00:00,nhantrang_tali,1.17e+46,in,Indonesia,0,0,0,0,https://x.com/nhantrang_tali/status/1884561476129857979,_gladhys,1,nhantrang_tali,_gladhys, Berarti langkah presiden Prabowo membawa Indonesia masuk ke BRICS berarti sudah benar ya kak Syukurlah semoga nanti Brazil ikut bantu program MBG Anugerah Presiden Prabowo sangat berharga, Berarti langkah presiden Prabowo membawa Indonesia masuk ke BRICS berarti sudah benar ya kak Syukurlah semoga nanti Brazil ikut bantu program MBG Anugerah Presiden Prabowo sangat berharga, berarti langkah presiden prabowo membawa indonesia masuk ke brics berarti sudah benar ya kak syukurlah semoga nanti brazil ikut bantu program mbg anugerah presiden prabowo sangat berharga,"['berarti', 'langkah', 'presiden', 'prabowo', 'membawa', 'indonesia', 'masuk', 'ke', 'brics', 'berarti', 'sudah', 'benar', 'ya', 'kak', 'syukurlah', 'semoga', 'nanti', 'brazil', 'ikut', 'bantu', 'program', 'mbg', 'anugerah', 'presiden', 'prabowo', 'sangat', 'berharga']","['berarti', 'langkah', 'presiden', 'prabowo', 'membawa', 'indonesia', 'masuk', 'ke', 'brics', 'berarti', 'sudah', 'benar', 'ya', 'kak', 'syukurlah', 'semoga', 'nanti', 'brazil', 'ikut', 'bantu', 'program', 'mbak', 'anugerah', 'presiden', 'prabowo', 'sangat', 'berharga']","['berarti', 'langkah', 'presiden', 'prabowo', 'membawa', 'indonesia', 'masuk', 'ke', 'brics', 'berarti', 'sudah', 'benar', 'ya', 'kak', 'syukurlah', 'semoga', 'nanti', 'brazil', 'ikut', 'bantu', 'program', 'mbak', 'anugerah', 'presiden', 'prabowo', 'sangat', 'berharga']","['langkah', 'presiden', 'prabowo', 'membawa', 'indonesia', 'masuk', 'brics', 'kak', 'syukurlah', 'semoga', 'brazil', 'bantu', 'program', 'mbak', 'anugerah', 'presiden', 'prabowo', 'berharga']","['langkah', 'presiden', 'prabowo', 'bawa', 'indonesia', 'masuk', 'brics', 'kak', 'syukur', 'moga', 'brazil', 'bantu', 'program', 'mbak', 'anugerah', 'presiden', 'prabowo', 'harga']",langkah presiden prabowo bawa indonesia masuk brics kak syukur moga brazil bantu program mbak anugerah presiden prabowo harga,"means that the step of President Prabowo to bring Indonesia into BRICS means that it is correct, Sis, thank God, hopefully later Brazil will help the MBG Anugerah Program Prabowo is very valuable",0.1,Positive
@bungalotus25 @NalarPolitik_ @susno2g @DPR_RI @prabowo @Gerindra @setkabgoid @PPATK @ListyoSigitP Serangga x ya susah Di tangkap buat menu MBG,1.88e+32,2025-01-29 11:27:54+00:00,Pieter_Sun01,1.66e+32,in,Indonesia,0,1,0,1,https://x.com/Pieter_Sun01/status/1884564119447376091,"bungalotus25,NalarPolitik_,susno2g,DPR_RI,prabowo,Gerindra,setkabgoid,PPATK,ListyoSigitP",9,Pieter_Sun01,bungalotus25,         Serangga x ya susah Di tangkap buat menu MBG, Serangga x ya susah Di tangkap buat menu MBG, serangga x ya susah di tangkap buat menu mbg,"['serangga', 'x', 'ya', 'susah', 'di', 'tangkap', 'buat', 'menu', 'mbg']","['serangga', 'kali', 'ya', 'susah', 'di', 'tangkap', 'buat', 'menu', 'mbak']","['serangga', 'kali', 'ya', 'susah', 'di', 'tangkap', 'buat', 'menu', 'mbak']","['serangga', 'kali', 'susah', 'tangkap', 'menu', 'mbak']","['serangga', 'kali', 'susah', 'tangkap', 'menu', 'mbak']",serangga kali susah tangkap menu mbak,Insect X is hard to catch for the MBG menu,-0.2916666666666667,Negative
@Boediantar4 Banser sedang menjaga program makan siang gratis lumayan masih dapat sisa,1.88e+32,2025-01-29 12:18:00+00:00,EMahameru5190,1.66e+32,in,Indonesia,0,0,0,1,https://x.com/EMahameru5190/status/1884576727474786375,Boediantar4,1,EMahameru5190,Boediantar4, Banser sedang menjaga program makan siang gratis lumayan masih dapat sisa, Banser sedang menjaga program makan siang gratis lumayan masih dapat sisa, banser sedang menjaga program makan siang gratis lumayan masih dapat sisa,"['banser', 'sedang', 'menjaga', 'program', 'makan', 'siang', 'gratis', 'lumayan', 'masih', 'dapat', 'sisa']","['banser', 'sedang', 'menjaga', 'program', 'makan', 'siang', 'gratis', 'lumayan', 'masih', 'dapat', 'sisa']","['banser', 'sedang', 'menjaga', 'program', 'makan', 'siang', 'gratis', 'lumayan', 'masih', 'dapat', 'sisa']","['banser', 'menjaga', 'program', 'makan', 'siang', 'gratis', 'lumayan', 'sisa']","['banser', 'jaga', 'program', 'makan', 'siang', 'gratis', 'lumayan', 'sisa']",banser jaga program makan siang gratis lumayan sisa,Banser is maintaining a free lunch program that is still quite leftover,0.4,Positive
@BANGSAygSUJUD @prabowo @99propaganda @Alie_Fahnoor @are_inismyname @bitCarli77 @DakotaGeorgy @florieliciouss @gtobing2903 @Ndons_Back @tonybulumanu @jatmiko99604253 Sejarah akan mencatat program MBG pertama kali terjadi tahun 2025 diprakarsai oleh Presiden Prabowo Subianto dan Wapres Gibran,1.8800000000000005e+46,2025-01-29 13:20:57+00:00,Kaum__Jelata,198417114.0,in,Indonesia tercinta,0,0,0,4,https://x.com/Kaum__Jelata/status/1884592568463458505,"BANGSAygSUJUD,prabowo,99propaganda,Alie_Fahnoor,are_inismyname,bitCarli77,DakotaGeorgy,florieliciouss,gtobing2903,Ndons_Back,tonybulumanu,jatmiko99604253",12,Kaum__Jelata,BANGSAygSUJUD,            Sejarah akan mencatat program MBG pertama kali terjadi tahun 2025 diprakarsai oleh Presiden Prabowo Subianto dan Wapres Gibran, Sejarah akan mencatat program MBG pertama kali terjadi tahun diprakarsai oleh Presiden Prabowo Subianto dan Wapres Gibran, sejarah akan mencatat program mbg pertama kali terjadi tahun diprakarsai oleh presiden prabowo subianto dan wapres gibran,"['sejarah', 'akan', 'mencatat', 'program', 'mbg', 'pertama', 'kali', 'terjadi', 'tahun', 'diprakarsai', 'oleh', 'presiden', 'prabowo', 'subianto', 'dan', 'wapres', 'gibran']","['sejarah', 'akan', 'mencatat', 'program', 'mbak', 'pertama', 'kali', 'terjadi', 'tahun', 'diprakarsai', 'oleh', 'presiden', 'prabowo', 'subianto', 'dan', 'wapres', 'gibran']","['sejarah', 'akan', 'mencatat', 'program', 'mbak', 'pertama', 'kali', 'terjadi', 'tahun', 'diprakarsai', 'oleh', 'presiden', 'prabowo', 'subianto', 'dan', 'wapres', 'gibran']","['sejarah', 'akan', 'mencatat', 'program', 'mbak', 'kali', 'diprakarsai', 'presiden', 'prabowo', 'subianto', 'wapres', 'gibran']","['sejarah', 'akan', 'catat', 'program', 'mbak', 'kali', 'prakarsa', 'presiden', 'prabowo', 'subianto', 'wapres', 'gibran']",sejarah akan catat program mbak kali prakarsa presiden prabowo subianto wapres gibran,History will record the MBG program for the first time the year was initiated by President Prabowo Subianto and Vice President Gibran,0.25,Positive
@emerson_yuntho Efisiensi anggaran apanya kabinet super jumbo imbas politik dagang sapi. Mending sapinya dipotong utk menu MBG.,1.88e+32,2025-01-29 14:02:49+00:00,kasito17,8.83e+73,in,Indonesia,0,0,0,0,https://x.com/kasito17/status/1884603106681618800,emerson_yuntho,1,kasito17,emerson_yuntho, Efisiensi anggaran apanya kabinet super jumbo imbas politik dagang sapi. Mending sapinya dipotong utk menu MBG., Efisiensi anggaran apanya kabinet super jumbo imbas politik dagang sapi Mending sapinya dipotong utk menu MBG , efisiensi anggaran apanya kabinet super jumbo imbas politik dagang sapi mending sapinya dipotong utk menu mbg ,"['efisiensi', 'anggaran', 'apanya', 'kabinet', 'super', 'jumbo', 'imbas', 'politik', 'dagang', 'sapi', 'mending', 'sapinya', 'dipotong', 'utk', 'menu', 'mbg']","['efisiensi', 'anggaran', 'apanya', 'kabinet', 'super', 'jumbo', 'imbas', 'politik', 'dagang', 'sapi', 'mending', 'sapinya', 'dipotong', 'untuk', 'menu', 'mbak']","['efisiensi', 'anggaran', 'apanya', 'kabinet', 'super', 'jumbo', 'imbas', 'politik', 'dagang', 'sapi', 'mending', 'sapinya', 'dipotong', 'untuk', 'menu', 'mbak']","['efisiensi', 'anggaran', 'apanya', 'kabinet', 'super', 'jumbo', 'imbas', 'politik', 'dagang', 'sapi', 'mending', 'sapinya', 'dipotong', 'menu', 'mbak']","['efisiensi', 'anggar', 'apa', 'kabinet', 'super', 'jumbo', 'imbas', 'politik', 'dagang', 'sapi', 'mending', 'sapi', 'potong', 'menu', 'mbak']",efisiensi anggar apa kabinet super jumbo imbas politik dagang sapi mending sapi potong menu mbak,The efficiency of the budget is what the Super Jumbo Cabinet is the impact of cattle trade politics.,0.3333333333333333,Positive
Tante gw penyedia makan gratis program pak Prabowo di pasar Kemis tapi udh 2 Minggu gadibayar. Sm infonya padahal udh banyak pengeluaran dia buat modal ,1.88e+32,2025-01-29 14:39:41+00:00,MonicaHerdila,2380281692.0,in,tanggerang,0,0,0,0,https://x.com/MonicaHerdila/status/1884612383102148763,['mecimapro'],0,MonicaHerdila,mecimapro,Tante gw penyedia makan gratis program pak Prabowo di pasar Kemis tapi udh 2 Minggu gadibayar. Sm infonya padahal udh banyak pengeluaran dia buat modal ,Tante gw penyedia makan gratis program pak Prabowo di pasar Kemis tapi udh Minggu gadibayar Sm infonya padahal udh banyak pengeluaran dia buat modal ,tante gw penyedia makan gratis program pak prabowo di pasar kemis tapi udh minggu gadibayar sm infonya padahal udh banyak pengeluaran dia buat modal ,"['tante', 'gw', 'penyedia', 'makan', 'gratis', 'program', 'pak', 'prabowo', 'di', 'pasar', 'kemis', 'tapi', 'udh', 'minggu', 'gadibayar', 'sm', 'infonya', 'padahal', 'udh', 'banyak', 'pengeluaran', 'dia', 'buat', 'modal']","['tante', 'gue', 'penyedia', 'makan', 'gratis', 'program', 'pak', 'prabowo', 'di', 'pasar', 'kemis', 'tapi', 'sudah', 'minggu', 'gadibayar', 'sama', 'infonya', 'padahal', 'sudah', 'banyak', 'pengeluaran', 'dia', 'buat', 'modal']","['tante', 'gue', 'penyedia', 'makan', 'gratis', 'program', 'pak', 'prabowo', 'di', 'pasar', 'kemis', 'tapi', 'sudah', 'minggu', 'gadibayar', 'sama', 'infonya', 'padahal', 'sudah', 'banyak', 'pengeluaran', 'dia', 'buat', 'modal']","['tante', 'gue', 'penyedia', 'makan', 'gratis', 'program', 'prabowo', 'pasar', 'kemis', 'minggu', 'gadibayar', 'infonya', 'pengeluaran', 'modal']","['tante', 'gue', 'sedia', 'makan', 'gratis', 'program', 'prabowo', 'pasar', 'kemis', 'minggu', 'gadibayar', 'info', 'keluar', 'modal']",tante gue sedia makan gratis program prabowo pasar kemis minggu gadibayar info keluar modal,"my aunt is a free eating provider of Pak Prabowo's program in the Kemis Market, but it's already a weekly Sunday",0.4,Positive
Jokowi ingin dikenang karena IKN Prabowo ingin dikenang karena MBG. Masalahnya duit negara gak cukup kalau harus membiayai dua duanya. Jangankan dua satu aja megap-megap. Jadi siap-siap aja pungutan ini itu is coming. Pros nya: mereka mulai penghematan dari internal dulu.,1.8800000000000005e+46,2025-01-29 15:17:05+00:00,aswinsuharsono,322920072.0,in,Somewhere near you,1,1,1,1,https://x.com/aswinsuharsono/status/1884621797104271750,['mecimapro'],0,aswinsuharsono,mecimapro,Jokowi ingin dikenang karena IKN Prabowo ingin dikenang karena MBG. Masalahnya duit negara gak cukup kalau harus membiayai dua duanya. Jangankan dua satu aja megap-megap. Jadi siap-siap aja pungutan ini itu is coming. Pros nya: mereka mulai penghematan dari internal dulu.,Jokowi ingin dikenang karena IKN Prabowo ingin dikenang karena MBG Masalahnya duit negara gak cukup kalau harus membiayai dua duanya Jangankan dua satu aja megap megap Jadi siap siap aja pungutan ini itu is coming Pros nya mereka mulai penghematan dari internal dulu ,jokowi ingin dikenang karena ikn prabowo ingin dikenang karena mbg masalahnya duit negara gak cukup kalau harus membiayai dua duanya jangankan dua satu aja megap megap jadi siap siap aja pungutan ini itu is coming pros nya mereka mulai penghematan dari internal dulu ,"['jokowi', 'ingin', 'dikenang', 'karena', 'ikn', 'prabowo', 'ingin', 'dikenang', 'karena', 'mbg', 'masalahnya', 'duit', 'negara', 'gak', 'cukup', 'kalau', 'harus', 'membiayai', 'dua', 'duanya', 'jangankan', 'dua', 'satu', 'aja', 'megap', 'megap', 'jadi', 'siap', 'siap', 'aja', 'pungutan', 'ini', 'itu', 'is', 'coming', 'pros', 'nya', 'mereka', 'mulai', 'penghematan', 'dari', 'internal', 'dulu']","['jokowi', 'ingin', 'dikenang', 'karena', 'ikn', 'prabowo', 'ingin', 'dikenang', 'karena', 'mbak', 'masalahnya', 'duit', 'negara', 'enggak', 'cukup', 'kalau', 'harus', 'membiayai', 'dua', 'duanya', 'jangankan', 'dua', 'satu', 'saja', 'megap', 'megap', 'jadi', 'siap', 'siap', 'saja', 'pungutan', 'ini', 'itu', 'is', 'coming', 'pros', 'nya', 'mereka', 'mulai', 'penghematan', 'dari', 'internal', 'dulu']","['jokowi', 'ingin', 'dikenang', 'karena', 'ikn', 'prabowo', 'ingin', 'dikenang', 'karena', 'mbak', 'masalahnya', 'duit', 'negara', 'enggak_cukup', 'kalau', 'harus', 'membiayai', 'dua', 'duanya', 'jangankan', 'dua', 'satu', 'saja', 'megap', 'megap', 'jadi', 'siap', 'siap', 'saja', 'pungutan', 'ini', 'itu', 'is', 'coming', 'pros', 'nya', 'mereka', 'mulai', 'penghematan', 'dari', 'internal', 'dulu']","['jokowi', 'dikenang', 'ikn', 'prabowo', 'dikenang', 'mbak', 'duit', 'negara', 'enggak_cukup', 'membiayai', 'duanya', 'saja', 'megap', 'megap', 'saja', 'pungutan', 'is', 'coming', 'pros', 'penghematan', 'internal', 'dulu']","['jokowi', 'kenang', 'ikn', 'prabowo', 'kenang', 'mbak', 'duit', 'negara', 'enggak cukup', 'biaya', 'dua', 'saja', 'megap', 'megap', 'saja', 'pungut', 'is', 'coming', 'pros', 'hemat', 'internal', 'dulu']",jokowi kenang ikn prabowo kenang mbak duit negara enggak cukup biaya dua saja megap megap saja pungut is coming pros hemat internal dulu,"Jokowi wants to be remembered because IKN Prabowo wants to be remembered because the problem is that the country's money is not enough if you have to finance both of them, let alone two, just gasping, so it's ready to be ready for this levy.",0.16,Positive
@safiradhapsari @itsquaileggs Intinya pemerintah gamau rakyat indo pinter dan sehat dan yg prioritas utama itu MBG (makan bergizi gratis) sesuai janji kampanye prabowo Pdhl pendidikan dan kesehatan tuh yg plg penting soalnya rakyat yg terdidik bakalan milih pemimpin yg bener dan pinter,1.8800000000000005e+46,2025-01-29 15:21:32+00:00,dinyourmoron,1.37e+46,in,konoha suka-suka acakadut,0,2,3,30,https://x.com/dinyourmoron/status/1884622915708338193,"safiradhapsari,itsquaileggs",2,dinyourmoron,safiradhapsari,  Intinya pemerintah gamau rakyat indo pinter dan sehat dan yg prioritas utama itu MBG (makan bergizi gratis) sesuai janji kampanye prabowo Pdhl pendidikan dan kesehatan tuh yg plg penting soalnya rakyat yg terdidik bakalan milih pemimpin yg bener dan pinter, Intinya pemerintah gamau rakyat indo pinter dan sehat dan yg prioritas utama itu MBG makan bergizi gratis sesuai janji kampanye prabowo Pdhl pendidikan dan kesehatan tuh yg plg penting soalnya rakyat yg terdidik bakalan milih pemimpin yg bener dan pinter, intinya pemerintah gamau rakyat indo pinter dan sehat dan yg prioritas utama itu mbg makan bergizi gratis sesuai janji kampanye prabowo pdhl pendidikan dan kesehatan tuh yg plg penting soalnya rakyat yg terdidik bakalan milih pemimpin yg bener dan pinter,"['intinya', 'pemerintah', 'gamau', 'rakyat', 'indo', 'pinter', 'dan', 'sehat', 'dan', 'yg', 'prioritas', 'utama', 'itu', 'mbg', 'makan', 'bergizi', 'gratis', 'sesuai', 'janji', 'kampanye', 'prabowo', 'pdhl', 'pendidikan', 'dan', 'kesehatan', 'tuh', 'yg', 'plg', 'penting', 'soalnya', 'rakyat', 'yg', 'terdidik', 'bakalan', 'milih', 'pemimpin', 'yg', 'bener', 'dan', 'pinter']","['intinya', 'pemerintah', 'enggak mau', 'rakyat', 'indonesia', 'pintar', 'dan', 'sehat', 'dan', 'yang', 'prioritas', 'utama', 'itu', 'mbak', 'makan', 'bergizi', 'gratis', 'sesuai', 'janji', 'kampanye', 'prabowo', 'padahal', 'pendidikan', 'dan', 'kesehatan', 'tuh', 'yang', 'pulang', 'penting', 'soalnya', 'rakyat', 'yang', 'terdidik', 'bakalan', 'memilih', 'pemimpin', 'yang', 'benar', 'dan', 'pintar']","['intinya', 'pemerintah', 'enggak mau', 'rakyat', 'indonesia', 'pintar', 'dan', 'sehat', 'dan', 'yang', 'prioritas', 'utama', 'itu', 'mbak', 'makan', 'bergizi', 'gratis', 'sesuai', 'janji', 'kampanye', 'prabowo', 'padahal', 'pendidikan', 'dan', 'kesehatan', 'tuh', 'yang', 'pulang', 'penting', 'soalnya', 'rakyat', 'yang', 'terdidik', 'bakalan', 'memilih', 'pemimpin', 'yang', 'benar', 'dan', 'pintar']","['intinya', 'pemerintah', 'enggak mau', 'rakyat', 'indonesia', 'pintar', 'sehat', 'yang', 'prioritas', 'utama', 'mbak', 'makan', 'bergizi', 'gratis', 'sesuai', 'janji', 'kampanye', 'prabowo', 'pendidikan', 'kesehatan', 'yang', 'pulang', 'rakyat', 'yang', 'terdidik', 'memilih', 'pemimpin', 'yang', 'pintar']","['inti', 'pemerintah', 'enggak mau', 'rakyat', 'indonesia', 'pintar', 'sehat', 'yang', 'prioritas', 'utama', 'mbak', 'makan', 'gizi', 'gratis', 'sesuai', 'janji', 'kampanye', 'prabowo', 'didik', 'sehat', 'yang', 'pulang', 'rakyat', 'yang', 'didik', 'pilih', 'pimpin', 'yang', 'pintar']",inti pemerintah enggak mau rakyat indonesia pintar sehat yang prioritas utama mbak makan gizi gratis sesuai janji kampanye prabowo didik sehat yang pulang rakyat yang didik pilih pimpin yang pintar,"The point is that the government is not smart and healthy, and the top priority is free to eat nutritiously according to the promise of Prabowo's campaign pakhl education and health, which is important because people who are educated will choose the right and smart leaders",0.31326530612244896,Positive
@nowyoucatchme @BetaEpsilonPhi @PNS_Ababil Aneh juga padahal sisanya program umum cuman MBG yg program spesifik. Atau bisa jadi anggaran MBG setara dengan beberapa program umum tsb jadi disandingkan. Anjir klo gitu boncos juga tuh program.,1.8800000000000005e+46,2025-01-29 15:21:51+00:00,mzmzbiasa,3592261939.0,in,Dunan Republic,0,0,0,1,https://x.com/mzmzbiasa/status/1884622994578030822,"nowyoucatchme,BetaEpsilonPhi,PNS_Ababil",3,mzmzbiasa,nowyoucatchme,   Aneh juga padahal sisanya program umum cuman MBG yg program spesifik. Atau bisa jadi anggaran MBG setara dengan beberapa program umum tsb jadi disandingkan. Anjir klo gitu boncos juga tuh program., Aneh juga padahal sisanya program umum cuman MBG yg program spesifik Atau bisa jadi anggaran MBG setara dengan beberapa program umum tsb jadi disandingkan Anjir klo gitu boncos juga tuh program , aneh juga padahal sisanya program umum cuman mbg yg program spesifik atau bisa jadi anggaran mbg setara dengan beberapa program umum tsb jadi disandingkan anjir klo gitu boncos juga tuh program ,"['aneh', 'juga', 'padahal', 'sisanya', 'program', 'umum', 'cuman', 'mbg', 'yg', 'program', 'spesifik', 'atau', 'bisa', 'jadi', 'anggaran', 'mbg', 'setara', 'dengan', 'beberapa', 'program', 'umum', 'tsb', 'jadi', 'disandingkan', 'anjir', 'klo', 'gitu', 'boncos', 'juga', 'tuh', 'program']","['aneh', 'juga', 'padahal', 'sisanya', 'program', 'umum', 'cuman', 'mbak', 'yang', 'program', 'spesifik', 'atau', 'bisa', 'jadi', 'anggaran', 'mbak', 'setara', 'dengan', 'beberapa', 'program', 'umum', 'tersebut', 'jadi', 'disandingkan', 'anjir', 'kalo', 'begitu', 'boncos', 'juga', 'tuh', 'program']","['aneh', 'juga', 'padahal', 'sisanya', 'program', 'umum', 'cuman', 'mbak', 'yang', 'program', 'spesifik', 'atau', 'bisa', 'jadi', 'anggaran', 'mbak', 'setara', 'dengan', 'beberapa', 'program', 'umum', 'tersebut', 'jadi', 'disandingkan', 'anjir', 'kalo', 'begitu', 'boncos', 'juga', 'tuh', 'program']","['aneh', 'sisanya', 'program', 'cuman', 'mbak', 'yang', 'program', 'spesifik', 'anggaran', 'mbak', 'setara', 'program', 'disandingkan', 'anjir', 'boncos', 'program']","['aneh', 'sisa', 'program', 'cuman', 'mbak', 'yang', 'program', 'spesifik', 'anggar', 'mbak', 'tara', 'program', 'sanding', 'anjir', 'boncos', 'program']",aneh sisa program cuman mbak yang program spesifik anggar mbak tara program sanding anjir boncos program,It's also strange even though the rest of the general program is only a specific program or it could be the budget is equivalent to some of the general programs so juxtaposed if the boncos is also a program,0.010000000000000005,Positive
@imurbxby lebih cepet dibanding downfallnya program makan siang gratis,1.88e+32,2025-01-29 15:30:38+00:00,moyappl3,1.44e+32,in,Indonesia,0,0,0,0,https://x.com/moyappl3/status/1884625205206897035,imurbxby,1,moyappl3,imurbxby, lebih cepet dibanding downfallnya program makan siang gratis, lebih cepet dibanding downfallnya program makan siang gratis, lebih cepet dibanding downfallnya program makan siang gratis,"['lebih', 'cepet', 'dibanding', 'downfallnya', 'program', 'makan', 'siang', 'gratis']","['lebih', 'cepat', 'dibanding', 'downfallnya', 'program', 'makan', 'siang', 'gratis']","['lebih', 'cepat', 'dibanding', 'downfallnya', 'program', 'makan', 'siang', 'gratis']","['cepat', 'dibanding', 'downfallnya', 'program', 'makan', 'siang', 'gratis']","['cepat', 'banding', 'downfallnya', 'program', 'makan', 'siang', 'gratis']",cepat banding downfallnya program makan siang gratis,faster than the downfall of a free lunch program,0.4,Positive
